source,target,sign,interaction_type,resource,source_type,target_type,locations
Gene7638__CHEBI:162200_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7638__CHEBI:162200,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7638__CHEBI:162200,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7638__CHEBI:162200_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7638__CHEBI:162200_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:162200_c,Gene7639__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7639__Q16348,Metab__CHEBI:162200_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:162200_c,Gene7639__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7639__Q16348_rev,Metab__CHEBI:162200_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:162200_e,Gene7639__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7639__Q16348,Metab__CHEBI:162200_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:162200_c,Gene7639__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7639__Q16348_rev,Metab__CHEBI:162200_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7640__CHEBI:162200,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7640__CHEBI:162200,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7640__CHEBI:162200_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7640__CHEBI:162200_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7640__CHEBI:162200,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7640__CHEBI:162200,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7640__CHEBI:162200_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7640__CHEBI:162200_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:159725_c,Gene7641__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7641__P46059,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_c,Gene7641__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7641__P46059_rev,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_e,Gene7641__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7641__P46059,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_c,Gene7641__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7641__P46059_rev,Metab__CHEBI:159725_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7642__CHEBI:159725,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7642__CHEBI:159725,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7642__CHEBI:159725_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7642__CHEBI:159725_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7642__CHEBI:159725,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7642__CHEBI:159725,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7642__CHEBI:159725_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7642__CHEBI:159725_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:159725_c,Gene7643__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7643__Q16348,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_c,Gene7643__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7643__Q16348_rev,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_e,Gene7643__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7643__Q16348,Metab__CHEBI:159725_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:159725_c,Gene7643__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7643__Q16348_rev,Metab__CHEBI:159725_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7644__CHEBI:159725,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7644__CHEBI:159725,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7644__CHEBI:159725_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7644__CHEBI:159725_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7644__CHEBI:159725,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7644__CHEBI:159725,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7644__CHEBI:159725_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7644__CHEBI:159725_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:160438_c,Gene7645__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7645__P46059,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_c,Gene7645__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7645__P46059_rev,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_e,Gene7645__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7645__P46059,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_c,Gene7645__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7645__P46059_rev,Metab__CHEBI:160438_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7646__CHEBI:160438,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7646__CHEBI:160438,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7646__CHEBI:160438_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7646__CHEBI:160438_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7646__CHEBI:160438,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7646__CHEBI:160438,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7646__CHEBI:160438_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7646__CHEBI:160438_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:160438_c,Gene7647__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7647__Q16348,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_c,Gene7647__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7647__Q16348_rev,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_e,Gene7647__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7647__Q16348,Metab__CHEBI:160438_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160438_c,Gene7647__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7647__Q16348_rev,Metab__CHEBI:160438_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7648__CHEBI:160438,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7648__CHEBI:160438,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7648__CHEBI:160438_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7648__CHEBI:160438_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7648__CHEBI:160438,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7648__CHEBI:160438,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7648__CHEBI:160438_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7648__CHEBI:160438_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:160682_c,Gene7649__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7649__P46059,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_c,Gene7649__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7649__P46059_rev,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_e,Gene7649__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7649__P46059,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_c,Gene7649__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7649__P46059_rev,Metab__CHEBI:160682_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7650__CHEBI:160682,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7650__CHEBI:160682,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7650__CHEBI:160682_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7650__CHEBI:160682_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7650__CHEBI:160682,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7650__CHEBI:160682,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7650__CHEBI:160682_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7650__CHEBI:160682_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:160682_c,Gene7651__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7651__Q16348,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_c,Gene7651__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7651__Q16348_rev,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_e,Gene7651__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7651__Q16348,Metab__CHEBI:160682_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:160682_c,Gene7651__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7651__Q16348_rev,Metab__CHEBI:160682_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7652__CHEBI:160682,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7652__CHEBI:160682,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7652__CHEBI:160682_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7652__CHEBI:160682_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7652__CHEBI:160682,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7652__CHEBI:160682,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7652__CHEBI:160682_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7652__CHEBI:160682_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:164435_c,Gene7653__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7653__P46059,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_c,Gene7653__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7653__P46059_rev,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_e,Gene7653__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7653__P46059,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_c,Gene7653__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7653__P46059_rev,Metab__CHEBI:164435_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7654__CHEBI:164435,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7654__CHEBI:164435,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7654__CHEBI:164435_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7654__CHEBI:164435_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7654__CHEBI:164435,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7654__CHEBI:164435,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7654__CHEBI:164435_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7654__CHEBI:164435_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:164435_c,Gene7655__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7655__Q16348,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_c,Gene7655__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7655__Q16348_rev,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_e,Gene7655__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7655__Q16348,Metab__CHEBI:164435_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164435_c,Gene7655__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7655__Q16348_rev,Metab__CHEBI:164435_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7656__CHEBI:164435,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7656__CHEBI:164435,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7656__CHEBI:164435_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7656__CHEBI:164435_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7656__CHEBI:164435,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7656__CHEBI:164435,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7656__CHEBI:164435_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7656__CHEBI:164435_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:164604_c,Gene7657__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7657__P46059,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_c,Gene7657__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7657__P46059_rev,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_e,Gene7657__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7657__P46059,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_c,Gene7657__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7657__P46059_rev,Metab__CHEBI:164604_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7658__CHEBI:164604,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7658__CHEBI:164604,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7658__CHEBI:164604_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7658__CHEBI:164604_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7658__CHEBI:164604,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7658__CHEBI:164604,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7658__CHEBI:164604_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7658__CHEBI:164604_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:164604_c,Gene7659__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7659__Q16348,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_c,Gene7659__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7659__Q16348_rev,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_e,Gene7659__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7659__Q16348,Metab__CHEBI:164604_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:164604_c,Gene7659__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7659__Q16348_rev,Metab__CHEBI:164604_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'Q16348'})_c,Gene7660__CHEBI:164604,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7660__CHEBI:164604,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7660__CHEBI:164604_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7660__CHEBI:164604_rev,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_e,Gene7660__CHEBI:164604,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7660__CHEBI:164604,Metab__frozenset({'Q16348'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'Q16348'})_c,Gene7660__CHEBI:164604_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7660__CHEBI:164604_rev,Metab__frozenset({'Q16348'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:161647_c,Gene7661__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7661__P46059,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_c,Gene7661__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7661__P46059_rev,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_e,Gene7661__P46059,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7661__P46059,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_c,Gene7661__P46059_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7661__P46059_rev,Metab__CHEBI:161647_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__frozenset({'P46059'})_c,Gene7662__CHEBI:161647,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7662__CHEBI:161647,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7662__CHEBI:161647_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7662__CHEBI:161647_rev,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_e,Gene7662__CHEBI:161647,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7662__CHEBI:161647,Metab__frozenset({'P46059'})_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__frozenset({'P46059'})_c,Gene7662__CHEBI:161647_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7662__CHEBI:161647_rev,Metab__frozenset({'P46059'})_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
Metab__CHEBI:161647_c,Gene7663__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7663__Q16348,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_c,Gene7663__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7663__Q16348_rev,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_e,Gene7663__Q16348,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('e',)"
Gene7663__Q16348,Metab__CHEBI:161647_c,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:161647_c,Gene7663__Q16348_rev,1,transport,Recon3D;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene7663__Q16348_rev,Metab__CHEBI:161647_e,1,transport,Recon3D;GEM:Recon3D,protein,small_molecule,"('e',)"
