source,target,sign,interaction_type,resource,source_type,target_type,locations
Metab__CHEBI:14911_c,Gene51__Q8BXG3,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene51__Q8BXG3,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene51__Q8BXG3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene51__Q8BXG3_rev,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_g,Gene51__Q8BXG3,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene51__Q8BXG3,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene51__Q8BXG3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene51__Q8BXG3_rev,Metab__CHEBI:14911_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:14911_c,Gene52__Q9DB07,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene52__Q9DB07,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene52__Q9DB07_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene52__Q9DB07_rev,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene53__Q61025,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene53__Q61025,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene53__Q61025_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene53__Q61025_rev,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_g,Gene53__Q61025,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene53__Q61025,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene53__Q61025_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene53__Q61025_rev,Metab__CHEBI:14911_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:14911_v,Gene53__Q61025,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene53__Q61025,Metab__CHEBI:14911_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:14911_c,Gene53__Q61025_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene53__Q61025_rev,Metab__CHEBI:14911_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:8345_e,Gene54__O08581,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene54__O08581,Metab__CHEBI:8345_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8345_c,Gene54__O08581_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene54__O08581_rev,Metab__CHEBI:8345_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:8345_v,Gene54__O08581,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene54__O08581,Metab__CHEBI:8345_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8345_c,Gene54__O08581_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene54__O08581_rev,Metab__CHEBI:8345_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:6635_g,Gene55__Q8K273,1,transport,TCDB,small_molecule,protein,"('g',)"
Gene55__Q8K273,Metab__CHEBI:6635_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6635_c,Gene55__Q8K273_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene55__Q8K273_rev,Metab__CHEBI:6635_g,1,transport,TCDB,protein,small_molecule,"('g',)"
Metab__CHEBI:6635_r,Gene55__Q8K273,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene55__Q8K273,Metab__CHEBI:6635_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6635_c,Gene55__Q8K273_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene55__Q8K273_rev,Metab__CHEBI:6635_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:6635_v,Gene55__Q8K273,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene55__Q8K273,Metab__CHEBI:6635_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6635_c,Gene55__Q8K273_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene55__Q8K273_rev,Metab__CHEBI:6635_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:35748_c,Gene56__E9PX95,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__E9PX95,Metab__CHEBI:35748_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:35748_c,Gene56__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__E9PX95_rev,Metab__CHEBI:35748_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:35748_r,Gene56__E9PX95,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene56__E9PX95,Metab__CHEBI:35748_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:35748_c,Gene56__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene56__E9PX95_rev,Metab__CHEBI:35748_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:17002_c,Gene57__E9PX95,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene57__E9PX95,Metab__CHEBI:17002_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17002_c,Gene57__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene57__E9PX95_rev,Metab__CHEBI:17002_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17002_r,Gene57__E9PX95,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene57__E9PX95,Metab__CHEBI:17002_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17002_c,Gene57__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene57__E9PX95_rev,Metab__CHEBI:17002_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:9664_c,Gene58__E9PX95,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__E9PX95,Metab__CHEBI:9664_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9664_c,Gene58__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__E9PX95_rev,Metab__CHEBI:9664_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9664_r,Gene58__E9PX95,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene58__E9PX95,Metab__CHEBI:9664_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9664_c,Gene58__E9PX95_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene58__E9PX95_rev,Metab__CHEBI:9664_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:8345_e,Gene59__Q9JK45,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene59__Q9JK45,Metab__CHEBI:8345_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8345_c,Gene59__Q9JK45_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene59__Q9JK45_rev,Metab__CHEBI:8345_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9408_e,Gene60__Q99J94,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene60__Q99J94,Metab__CHEBI:9408_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9408_c,Gene60__Q99J94_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene60__Q99J94_rev,Metab__CHEBI:9408_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9175_e,Gene61__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene61__P51912,Metab__CHEBI:9175_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9175_c,Gene61__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene61__P51912_rev,Metab__CHEBI:9175_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:29987_e,Gene62__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene62__P51912,Metab__CHEBI:29987_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:29987_c,Gene62__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene62__P51912_rev,Metab__CHEBI:29987_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5751_e,Gene63__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene63__P51912,Metab__CHEBI:5751_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5751_c,Gene63__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene63__P51912_rev,Metab__CHEBI:5751_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:6227_e,Gene64__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene64__P51912,Metab__CHEBI:6227_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:6227_c,Gene64__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene64__P51912_rev,Metab__CHEBI:6227_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:2539_e,Gene65__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene65__P51912,Metab__CHEBI:2539_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:2539_c,Gene65__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene65__P51912_rev,Metab__CHEBI:2539_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:9116_e,Gene66__P51912,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene66__P51912,Metab__CHEBI:9116_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:9116_c,Gene66__P51912_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene66__P51912_rev,Metab__CHEBI:9116_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5418_e,Gene67__Q9JIF3,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene67__Q9JIF3,Metab__CHEBI:5418_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5418_c,Gene67__Q9JIF3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene67__Q9JIF3_rev,Metab__CHEBI:5418_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5418_v,Gene67__Q9JIF3,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene67__Q9JIF3,Metab__CHEBI:5418_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5418_c,Gene67__Q9JIF3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene67__Q9JIF3_rev,Metab__CHEBI:5418_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:25367_e,Gene68__Q9CX92,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene68__Q9CX92,Metab__CHEBI:25367_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25367_c,Gene68__Q9CX92_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene68__Q9CX92_rev,Metab__CHEBI:25367_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:23688_e,Gene69__O88909,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene69__O88909,Metab__CHEBI:23688_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:23688_c,Gene69__O88909_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene69__O88909_rev,Metab__CHEBI:23688_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5437_e,Gene70__O88909,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene70__O88909,Metab__CHEBI:5437_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5437_c,Gene70__O88909_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene70__O88909_rev,Metab__CHEBI:5437_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5077_e,Gene71__O88909,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene71__O88909,Metab__CHEBI:5077_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5077_c,Gene71__O88909_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene71__O88909_rev,Metab__CHEBI:5077_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:22587_e,Gene72__O88909,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene72__O88909,Metab__CHEBI:22587_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:22587_c,Gene72__O88909_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene72__O88909_rev,Metab__CHEBI:22587_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:23888_e,Gene73__O88909,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene73__O88909,Metab__CHEBI:23888_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:23888_c,Gene73__O88909_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene73__O88909_rev,Metab__CHEBI:23888_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:4984_e,Gene74__Q4LDG0,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene74__Q4LDG0,Metab__CHEBI:4984_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:4984_c,Gene74__Q4LDG0_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene74__Q4LDG0_rev,Metab__CHEBI:4984_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:4984_r,Gene74__Q4LDG0,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene74__Q4LDG0,Metab__CHEBI:4984_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:4984_c,Gene74__Q4LDG0_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene74__Q4LDG0_rev,Metab__CHEBI:4984_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:35026_e,Gene75__Q8K0H1,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene75__Q8K0H1,Metab__CHEBI:35026_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:35026_c,Gene75__Q8K0H1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene75__Q8K0H1_rev,Metab__CHEBI:35026_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:23888_e,Gene76__Q8K0H1,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene76__Q8K0H1,Metab__CHEBI:23888_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:23888_c,Gene76__Q8K0H1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene76__Q8K0H1_rev,Metab__CHEBI:23888_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_m,Gene77__Q9DCS9,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene77__Q9DCS9,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene77__Q9DCS9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene77__Q9DCS9_rev,Metab__CHEBI:5584_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:2359_e,Gene78__Q9JIP4,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene78__Q9JIP4,Metab__CHEBI:2359_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:2359_c,Gene78__Q9JIP4_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene78__Q9JIP4_rev,Metab__CHEBI:2359_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:2359_r,Gene78__Q9JIP4,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene78__Q9JIP4,Metab__CHEBI:2359_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:2359_c,Gene78__Q9JIP4_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene78__Q9JIP4_rev,Metab__CHEBI:2359_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:133370_e,Gene79__Q8R0S9,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene79__Q8R0S9,Metab__CHEBI:133370_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:133370_c,Gene79__Q8R0S9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene79__Q8R0S9_rev,Metab__CHEBI:133370_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:8512_e,Gene80__Q8R0S9,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene80__Q8R0S9,Metab__CHEBI:8512_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:8512_c,Gene80__Q8R0S9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene80__Q8R0S9_rev,Metab__CHEBI:8512_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:15551_e,Gene81__Q8R0S9,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene81__Q8R0S9,Metab__CHEBI:15551_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:15551_c,Gene81__Q8R0S9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene81__Q8R0S9_rev,Metab__CHEBI:15551_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:3308_e,Gene82__O55017,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene82__O55017,Metab__CHEBI:3308_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:3308_c,Gene82__O55017_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene82__O55017_rev,Metab__CHEBI:3308_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:7990_e,Gene83__Q9ES07,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene83__Q9ES07,Metab__CHEBI:7990_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7990_c,Gene83__Q9ES07_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene83__Q9ES07_rev,Metab__CHEBI:7990_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:7990_v,Gene83__Q9ES07,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene83__Q9ES07,Metab__CHEBI:7990_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7990_c,Gene83__Q9ES07_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene83__Q9ES07_rev,Metab__CHEBI:7990_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:32544_v,Gene84__Q8BFT9,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene84__Q8BFT9,Metab__CHEBI:32544_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:32544_c,Gene84__Q8BFT9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene84__Q8BFT9_rev,Metab__CHEBI:32544_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:2359_v,Gene85__Q8BFT9,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene85__Q8BFT9,Metab__CHEBI:2359_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:2359_c,Gene85__Q8BFT9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene85__Q8BFT9_rev,Metab__CHEBI:2359_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5234_v,Gene86__Q8BFT9,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene86__Q8BFT9,Metab__CHEBI:5234_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5234_c,Gene86__Q8BFT9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene86__Q8BFT9_rev,Metab__CHEBI:5234_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:7422_v,Gene87__Q8BFT9,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene87__Q8BFT9,Metab__CHEBI:7422_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:7422_c,Gene87__Q8BFT9_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene87__Q8BFT9_rev,Metab__CHEBI:7422_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5584_e,Gene88__Q3V050,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene88__Q3V050,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene88__Q3V050_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene88__Q3V050_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:25697_e,Gene89__Q3V050,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene89__Q3V050,Metab__CHEBI:25697_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25697_c,Gene89__Q3V050_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene89__Q3V050_rev,Metab__CHEBI:25697_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:25367_e,Gene90__Q921C1,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene90__Q921C1,Metab__CHEBI:25367_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:25367_c,Gene90__Q921C1_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene90__Q921C1_rev,Metab__CHEBI:25367_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5448_r,Gene91__Q9D1G3,1,transport,TCDB,small_molecule,protein,"('r',)"
Gene91__Q9D1G3,Metab__CHEBI:5448_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5448_c,Gene91__Q9D1G3_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene91__Q9D1G3_rev,Metab__CHEBI:5448_r,1,transport,TCDB,protein,small_molecule,"('r',)"
Metab__CHEBI:24834_m,Gene92__P19258,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene92__P19258,Metab__CHEBI:24834_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:24834_c,Gene92__P19258_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene92__P19258_rev,Metab__CHEBI:24834_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:36915_m,Gene93__P19258,1,transport,TCDB,small_molecule,protein,"('m',)"
Gene93__P19258,Metab__CHEBI:36915_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:36915_c,Gene93__P19258_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene93__P19258_rev,Metab__CHEBI:36915_m,1,transport,TCDB,protein,small_molecule,"('m',)"
Metab__CHEBI:5584_e,Gene94__Q9Z1G4,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene94__Q9Z1G4,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene94__Q9Z1G4_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene94__Q9Z1G4_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_v,Gene94__Q9Z1G4,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene94__Q9Z1G4,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene94__Q9Z1G4_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene94__Q9Z1G4_rev,Metab__CHEBI:5584_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5584_e,Gene95__P15920,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene95__P15920,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene95__P15920_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene95__P15920_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_v,Gene95__P15920,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene95__P15920,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene95__P15920_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene95__P15920_rev,Metab__CHEBI:5584_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5584_e,Gene96__Q920R6,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene96__Q920R6,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene96__Q920R6_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene96__Q920R6_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_e,Gene97__Q91V37,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene97__Q91V37,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene97__Q91V37_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene97__Q91V37_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_v,Gene97__Q91V37,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene97__Q91V37,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene97__Q91V37_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene97__Q91V37_rev,Metab__CHEBI:5584_v,1,transport,TCDB,protein,small_molecule,"('v',)"
Metab__CHEBI:5584_e,Gene98__P63082,1,transport,TCDB,small_molecule,protein,"('e',)"
Gene98__P63082,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene98__P63082_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene98__P63082_rev,Metab__CHEBI:5584_e,1,transport,TCDB,protein,small_molecule,"('e',)"
Metab__CHEBI:5584_v,Gene98__P63082,1,transport,TCDB,small_molecule,protein,"('v',)"
Gene98__P63082,Metab__CHEBI:5584_c,1,transport,TCDB,protein,small_molecule,"('c',)"
Metab__CHEBI:5584_c,Gene98__P63082_rev,1,transport,TCDB,small_molecule,protein,"('c',)"
Gene98__P63082_rev,Metab__CHEBI:5584_v,1,transport,TCDB,protein,small_molecule,"('v',)"
