source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
CHEBI:138000,frozenset({'P12272'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:8434,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:50371,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:44423,frozenset({'P69892'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:33568,frozenset({'O43524'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:95191,frozenset({'P31151'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:16113,frozenset({'P55157'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('g', 'r')",{'stitch_mode': 'activation'}
CHEBI:64064,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:174690,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:93880,frozenset({'Q7KZF4'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:36306,frozenset({'P08047'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:59560,frozenset({'P09683'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:8711,frozenset({'Q00653'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:22984,frozenset({'P01133'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e',)",{'stitch_mode': 'activation'}
CHEBI:28197,frozenset({'P01236'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:90693,frozenset({'Q16656'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:82339,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17968,frozenset({'P17936'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:17351,frozenset({'P27469'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:13389,frozenset({'P14061'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:91463,frozenset({'P01133'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:49801,frozenset({'P35638'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:27722,frozenset({'Q8N2R0'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:2038,frozenset({'Q13761'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:34159,frozenset({'O43583'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:41922,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:41922,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:13719,frozenset({'P22301'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:92553,frozenset({'P35222'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e', 'n')",{'stitch_mode': 'activation'}
CHEBI:65329,frozenset({'P48507'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:41922,frozenset({'P09017'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:16010,frozenset({'O43612'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('r', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:10583,frozenset({'P12644'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92795,frozenset({'P29083'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:111715,frozenset({'P54855'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('r',)",{'stitch_mode': 'inhibition'}
CHEBI:92493,frozenset({'Q13794'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:31647,frozenset({'P32321'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:9150,frozenset({'O15524'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n', 'v')",{'stitch_mode': 'activation'}
CHEBI:27881,frozenset({'P48431'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:125427,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:125427,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:17552,frozenset({'P19878'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:6950,frozenset({'P06850'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:22984,frozenset({'P00734'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17552,frozenset({'P51671'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:584345,frozenset({'P25098'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e')",{'stitch_mode': 'inhibition'}
CHEBI:16199,frozenset({'P04179'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:61313,frozenset({'Q9UHL0'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:3647,frozenset({'P08294'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g',)",{'stitch_mode': 'inhibition'}
CHEBI:17823,frozenset({'P10451'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'P11047'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16698,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:91107,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:17968,frozenset({'P10451'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:2666,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:71464,frozenset({'P05112'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:90759,frozenset({'P52789'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm')",{'stitch_mode': 'inhibition'}
CHEBI:95199,frozenset({'P05121'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16469,frozenset({'P35568'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:33216,frozenset({'P60568'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:8758,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:590151,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:48607,frozenset({'P52823'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:91463,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:3374,frozenset({'Q99988'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:74540,frozenset({'P23560'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'P02751'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16236,frozenset({'P14598'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e')",{'stitch_mode': 'activation'}
CHEBI:94756,frozenset({'P04792'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'P60568'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92795,frozenset({'Q13118'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:95351,frozenset({'P19883'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:34856,frozenset({'P30305'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:180946,frozenset({'Q02790'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:180946,frozenset({'Q02790'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:94810,frozenset({'P05113'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:50686,frozenset({'P30793'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:27616,frozenset({'P00441'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:31882,frozenset({'Q6PUV4'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:51137,frozenset({'P06850'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:93232,frozenset({'Q9UBC9'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:9753,frozenset({'Q9NP71'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:18132,frozenset({'P02741'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:7851,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:73356,frozenset({'P23560'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:91387,frozenset({'P12644'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:138000,frozenset({'P34932'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:34725,frozenset({'Q2VPB7'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92312,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:16980,frozenset({'P52895'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:28748,frozenset({'P09919'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:125445,frozenset({'Q13950'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:92766,frozenset({'P03950'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:193161,frozenset({'Q06278'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:9599,frozenset({'O43524'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:41922,frozenset({'O76076'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:91494,frozenset({'Q9NP62'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:64913,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:17026,frozenset({'O96014'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17243,frozenset({'P51460'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17243,frozenset({'P51460'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17578,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:9150,frozenset({'P11150'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:125423,frozenset({'P01112'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'g')",{'stitch_mode': 'activation'}
CHEBI:351346,frozenset({'P42224'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:15377,frozenset({'Q86XL3'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('r',)",{'stitch_mode': 'activation'}
CHEBI:16335,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:28125,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:29678,frozenset({'Q9HBK9'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:181020,frozenset({'Q6EBC2'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:53181,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:2365,frozenset({'Q9NP72'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'g', 'r')",{'stitch_mode': 'activation'}
CHEBI:125427,frozenset({'Q7RTS7'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:18145,frozenset({'P18283'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:2814,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16027,frozenset({'P16220'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:194378,frozenset({'P27695'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:6801,frozenset({'P30793'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:90881,frozenset({'P01112'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'g')",{'stitch_mode': 'activation'}
CHEBI:8386,frozenset({'P12643'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:95165,frozenset({'P78358'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:182308,frozenset({'P41134'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:38705,frozenset({'Q96SL4'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:78886,frozenset({'P58004'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:32588,frozenset({'Q8N5D0'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:76277,frozenset({'P09917'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:37941,frozenset({'P02741'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15366,frozenset({'O60841'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:43616,frozenset({'P01138'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('v',)",{'stitch_mode': 'inhibition'}
CHEBI:69832,frozenset({'P56703'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15740,frozenset({'P10082'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17552,frozenset({'P62993'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'g', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:15422,frozenset({'P00734'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:94483,frozenset({'P16581'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:63449,frozenset({'Q9UKW6'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:53460,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:18145,frozenset({'P09211'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:16893,frozenset({'P04792'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:16509,frozenset({'P10242'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'O15391'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:95212,frozenset({'Q16656'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:36015,frozenset({'Q7RTS7'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:2376,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:65329,frozenset({'Q96AZ6'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:28088,frozenset({'P49888'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:76230,frozenset({'P09917'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:110422,frozenset({'Q16186'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15367,frozenset({'O15522'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:92270,frozenset({'P01133'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:11596,frozenset({'Q9H9P8'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:15036,frozenset({'P20160'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:34892,frozenset({'Q99708'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:34856,frozenset({'P34949'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:95191,frozenset({'P12644'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16731,frozenset({'P35754'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:92212,frozenset({'P34932'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:60799,frozenset({'Q9H2P0'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9747,frozenset({'P63165'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e', 'n')",{'stitch_mode': 'activation'}
CHEBI:9747,frozenset({'P63165'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:90693,frozenset({'P18146'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:34848,frozenset({'Q8N8U9'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:4775,frozenset({'P11413'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e')",{'stitch_mode': 'inhibition'}
CHEBI:38746,frozenset({'Q04828'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:91570,frozenset({'P28562'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:193555,frozenset({'P69892'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17759,frozenset({'Q9UBM7'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('r',)",{'stitch_mode': 'activation'}
CHEBI:230532,frozenset({'P46527'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:90693,frozenset({'P01019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16796,frozenset({'P48681'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:7581,frozenset({'P52895'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:41922,frozenset({'Q13822'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:8899,frozenset({'P84022'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:16467,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15422,frozenset({'P13500'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:110165,frozenset({'P35222'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:125427,frozenset({'P39905'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:189965,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16240,frozenset({'Q99075'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17489,frozenset({'P16220'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:27656,frozenset({'Q02447'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:15708,frozenset({'Q99798'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:17411,frozenset({'P54802'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('l',)",{'stitch_mode': 'activation'}
CHEBI:91912,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:91912,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:27584,frozenset({'P16860'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:38565,frozenset({'Q14746'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g',)",{'stitch_mode': 'inhibition'}
CHEBI:16240,frozenset({'P28562'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:92583,frozenset({'Q12772'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'g', 'r', 'v')",{'stitch_mode': 'activation'}
CHEBI:15422,frozenset({'O43281'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16978,frozenset({'P51671'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:193350,frozenset({'Q16698'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:8427,frozenset({'P16581'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:18243,frozenset({'P23560'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:37616,frozenset({'Q12772'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'g', 'r', 'v')",{'stitch_mode': 'activation'}
