source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
frozenset({'Q6ZMR3'}),CHEBI:32816,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:24636,frozenset({'Q9BYZ2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:57945,frozenset({'Q9BYZ2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32816,frozenset({'Q9BYZ2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9BYZ2'}),CHEBI:422,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9BYZ2'}),CHEBI:15846,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:422,frozenset({'Q9BYZ2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'Q9BYZ2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9BYZ2'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9BYZ2'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9BYZ2'}),CHEBI:32816,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': True, 'reaction_id': 'MAR04388', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P43353'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P43353'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'e', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:58349,frozenset({'P43353'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P43353'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P43353'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P43353'}),CHEBI:57783,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P30838'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P30838'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:58349,frozenset({'P30838'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30838'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30838'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30838'}),CHEBI:57783,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P48448'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P48448'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:58349,frozenset({'P48448'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P48448'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P48448'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P48448'}),CHEBI:57783,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P47895'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P47895'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'e', 'm', 'n')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:58349,frozenset({'P47895'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P47895'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P47895'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'n')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P47895'}),CHEBI:57783,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm')","{'reverse': False, 'reaction_id': 'MAR04283', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P51648'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P51648'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'P51648'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P51648'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P51648'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P51648'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P05091'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P05091'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'P05091'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P05091'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P05091'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P05091'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P30837'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P30837'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'P30837'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30837'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30837'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30837'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P49189'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P49189'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'P49189'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49189'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49189'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49189'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15343,frozenset({'P49419'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'P49419'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15846,frozenset({'P49419'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49419'}),CHEBI:30089,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('m',)","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49419'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P49419'}),CHEBI:57945,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR08357', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15422,frozenset({'Q01813'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15946,frozenset({'Q01813'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q01813'}),CHEBI:16761,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q01813'}),CHEBI:16905,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q01813'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15422,frozenset({'P17858'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15946,frozenset({'P17858'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P17858'}),CHEBI:16761,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P17858'}),CHEBI:16905,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P17858'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15422,frozenset({'P08237'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15946,frozenset({'P08237'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P08237'}),CHEBI:16761,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P08237'}),CHEBI:16905,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P08237'}),CHEBI:24636,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04379', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15713,frozenset({'Q01813'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q01813'}),CHEBI:17659,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15713,frozenset({'P17858'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P17858'}),CHEBI:17659,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15713,frozenset({'P08237'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P08237'}),CHEBI:17659,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;KEGG,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04301', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:16108,frozenset({'P09972'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:48153,frozenset({'P09972'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P09972'}),CHEBI:17969,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:16108,frozenset({'P05062'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:48153,frozenset({'P05062'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P05062'}),CHEBI:17969,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04355', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:16761,frozenset({'P14618'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:24636,frozenset({'P14618'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:44897,frozenset({'P14618'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P14618'}),CHEBI:15422,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P14618'}),CHEBI:32816,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:16761,frozenset({'P30613'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:24636,frozenset({'P30613'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:44897,frozenset({'P30613'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30613'}),CHEBI:15422,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P30613'}),CHEBI:32816,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04358', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:15377,frozenset({'Q8N4Q0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04360', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17158,frozenset({'Q8N4Q0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c',)","{'reverse': False, 'reaction_id': 'MAR04360', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
